   n, insertion_cmp, insertion_swaps, insertion_time, quick_cmp, quick_swaps, quick_time, selection_cmp, selection_swaps, selection_time, merge_cmp, merge_swaps, merge_time
 704,        119495,          118798,            171,      9555,        1608,          4,        247456,             698,            136,      5801,           0,         16
 705,        120049,          119351,            382,      9274,        1615,          5,        248160,             701,            104,      5810,           0,          5
 706,        120551,          119852,            170,      9484,        1598,          5,        248865,             699,             97,      5812,           0,          5
 707,        121247,          120547,            208,     10670,        1597,         11,        249571,             700,            158,      5808,           0,          8
 708,        121867,          121166,            180,      9814,        1569,          9,        250278,             701,             91,      5822,           0,          4
 709,        121992,          121290,            219,     10215,        1579,          5,        250986,             706,            110,      5828,           0,          6
 710,        122078,          121375,            178,      9791,        1596,          5,        251695,             703,            168,      5860,           0,         11
 711,        122087,          121383,            269,     10042,        1618,          5,        252405,             705,             91,      5882,           0,          6
 712,        122112,          121407,            347,     10371,        1607,         19,        253116,             707,            118,      5892,           0,          5
 713,        122137,          121431,            174,      9729,        1671,          5,        253828,             707,            101,      5898,           0,          6
 714,        122639,          121932,            175,     10408,        1599,          5,        254541,             708,             91,      5904,           0,          6
 715,        123287,          122579,            175,     10346,        1583,          5,        255255,             706,            108,      5909,           0,          6
 716,        123686,          122977,            181,      9793,        1617,          8,        255970,             708,            149,      5903,           0,          6
 717,        124329,          123619,            280,     11485,        1585,         11,        256686,             708,            126,      5912,           0,          7
 718,        124441,          123730,            444,      9901,        1647,          8,        257403,             712,            104,      5920,           0,          4
 719,        124613,          123901,            158,     10046,        1634,          4,        258121,             711,             92,      5934,           0,          3
 720,        125185,          124472,            153,     10250,        1609,          6,        258840,             711,             89,      5947,           0,          5
 721,        125721,          125007,            152,     10243,        1622,          6,        259560,             710,             95,      5952,           0,          3
 722,        125809,          125094,            165,     10040,        1628,          5,        260281,             718,            103,      5966,           0,          6
 723,        126274,          125558,            155,     10483,        1620,          4,        261003,             718,            112,      5984,           0,          7
 724,        126530,          125813,            161,      9796,        1624,          5,        261726,             716,            130,      5961,           0,         14
 725,        127079,          126361,            311,     10038,        1637,         19,        262450,             715,            278,      5989,           0,          9
 726,        127611,          126892,            228,      9937,        1625,          5,        263175,             717,            121,      6008,           0,          7
 727,        127644,          126924,            180,     10137,        1648,          5,        263901,             717,            104,      6005,           0,          4
 728,        128303,          127582,            157,     10177,        1646,          6,        264628,             725,             89,      6017,           0,          4
 729,        128682,          127960,            155,      9942,        1664,          5,        265356,             721,             99,      6030,           0,          5
 730,        129226,          128503,            153,     10499,        1659,          5,        266085,             719,            105,      6038,           0,          4
 731,        129455,          128731,            162,      9989,        1677,          3,        266815,             725,             92,      6041,           0,          5
 732,        130001,          129276,            157,     10128,        1674,          4,        267546,             729,             96,      6045,           0,          3
 733,        130268,          129542,            155,     10728,        1662,          4,        268278,             725,             93,      6059,           0,          6
 734,        130453,          129726,            155,     10533,        1644,          5,        269011,             727,            104,      6075,           0,          5
 735,        130875,          130147,            163,      9903,        1689,          4,        269745,             727,             95,      6081,           0,          5
 736,        131558,          130829,            163,     10393,        1640,          4,        270480,             729,             98,      6084,           0,          7
 737,        131984,          131254,            161,     10142,        1701,          7,        271216,             729,             96,      6095,           0,          5
 738,        132408,          131677,            176,      9820,        1693,          5,        271953,             733,             91,      6095,           0,          6
 739,        132721,          131989,            164,     10176,        1667,          3,        272691,             731,            103,      6110,           0,          5
 740,        133365,          132632,            171,     10053,        1703,          4,        273430,             735,            100,      6114,           0,          4
 741,        133841,          133107,            167,     10084,        1693,          6,        274170,             734,            124,      6153,           0,         10
 742,        133975,          133240,            369,     10347,        1664,         20,        274911,             740,            146,      6146,           0,          7
 743,        134274,          133538,            188,     10284,        1705,          6,        275653,             736,            109,      6139,           0,          6
 744,        134985,          134248,            175,     11425,        1638,          6,        276396,             737,            224,      6160,           0,         14
 745,        135457,          134719,            271,     10260,        1693,          8,        277140,             740,            169,      6176,           0,          9
 746,        136021,          135282,            280,     10923,        1693,          6,        277885,             739,            122,      6196,           0,          5
 747,        136256,          135516,            170,     10134,        1685,          5,        278631,             741,            114,      6186,           0,          6
 748,        136838,          136097,            187,     10723,        1684,          6,        279378,             742,            111,      6203,           0,          4
 749,        137119,          136377,            190,     10482,        1700,          4,        280126,             744,            115,      6208,           0,          4
 750,        137477,          136734,            180,     10255,        1688,          5,        280875,             741,             99,      6239,           0,          5
 751,        137978,          137234,            169,     10662,        1720,          4,        281625,             744,             98,      6236,           0,          5
 752,        138218,          137473,            167,      9960,        1736,          4,        282376,             745,            100,      6249,           0,          5
 753,        138466,          137720,            169,      9963,        1733,          5,        283128,             747,            101,      6262,           0,          5
 754,        138634,          137887,            174,     10665,        1677,          5,        283881,             745,            127,      6259,           0,          4
 755,        139093,          138345,            173,     10196,        1750,          4,        284635,             750,             99,      6241,           0,          4
 756,        139117,          138368,            173,     11164,        1732,         10,        285390,             749,            167,      6274,           0,          7
 757,        139589,          138839,            265,     11373,        1735,          7,        286146,             749,            104,      6282,           0,          5
 758,        140013,          139262,            202,     10066,        1765,          5,        286903,             754,            114,      6295,           0,          6
 759,        140056,          139304,            199,     11567,        1746,          5,        287661,             752,            107,      6324,           0,          4
 760,        140613,          139860,            201,     10464,        1748,          6,        288420,             750,            104,      6331,           0,          4
 761,        140677,          139923,            182,     10619,        1738,          5,        289180,             753,            147,      6331,           0,          8
 762,        140720,          139965,            206,     11167,        1736,          7,        289941,             755,            112,      6334,           0,          6
 763,        141422,          140666,            192,     10622,        1718,          7,        290703,             758,            115,      6349,           0,          4
 764,        141473,          140716,            193,     10653,        1747,          7,        291466,             754,            121,      6347,           0,          4
 765,        141730,          140972,            200,     10402,        1750,         10,        292230,             760,            134,      6368,           0,          6
 766,        142405,          141646,            191,     11558,        1746,          4,        292995,             758,            124,      6372,           0,          5
 767,        142962,          142202,            262,     10580,        1744,          6,        293761,             762,            145,      6373,           0,          4
 768,        143273,          142512,            196,     11234,        1736,          5,        294528,             760,            108,      6382,           0,          5
 769,        143379,          142617,            197,     10983,        1754,          5,        295296,             765,            119,      6393,           0,          7
 770,        143942,          143179,            197,     10804,        1755,          5,        296065,             763,            112,      6415,           0,          7
 771,        144669,          143905,            259,     11395,        1714,         10,        296835,             765,            187,      6434,           0,          7
 772,        144794,          144029,            211,     10863,        1778,          9,        297606,             765,            111,      6432,           0,          6
 773,        145042,          144276,            175,     10259,        1800,          5,        298378,             768,            113,      6452,           0,          7
 774,        145731,          144964,            204,     11832,        1745,          7,        299151,             769,            121,      6464,           0,          7
 775,        146384,          145616,            198,     11098,        1761,          5,        299925,             767,            113,      6474,           0,          5
 776,        146786,          146017,            197,     11101,        1770,          6,        300700,             768,            111,      6482,           0,          7
 777,        146882,          146112,            192,     11089,        1766,          5,        301476,             768,            167,      6496,           0,          6
 778,        147486,          146715,            203,     10913,        1771,          8,        302253,             773,            115,      6480,           0,          6
 779,        147494,          146722,            184,     12350,        1741,          6,        303031,             774,            122,      6488,           0,          5
 780,        148054,          147281,            195,     10654,        1791,          5,        303810,             770,            117,      6507,           0,          4
 781,        148564,          147790,            200,     11332,        1805,          7,        304590,             776,            118,      6528,           0,          5
 782,        149070,          148295,            245,     11047,        1805,          6,        305371,             776,            122,      6540,           0,          5
 783,        149304,          148528,            202,     10798,        1785,          8,        306153,             777,            117,      6535,           0,          5
 784,        149433,          148656,            235,     11265,        1796,          6,        306936,             777,            130,      6545,           0,          5
 785,        149746,          148968,            231,     10772,        1804,          6,        307720,             778,            170,      6554,           0,         11
 786,        149923,          149144,            252,     10940,        1789,          8,        308505,             781,            129,      6574,           0,          5
 787,        150201,          149421,            218,     10582,        1824,          4,        309291,             777,            119,      6588,           0,          6
 788,        150781,          150000,            206,     11342,        1793,          6,        310078,             782,            126,      6601,           0,          6
 789,        151197,          150415,            213,     11191,        1833,          6,        310866,             779,            121,      6601,           0,          7
 790,        151828,          151045,            210,     11117,        1788,          6,        311655,             784,            126,      6620,           0,          5
 791,        152276,          151492,            205,     11318,        1820,          5,        312445,             785,            119,      6637,           0,          6
 792,        152777,          151992,            191,     10710,        1889,          5,        313236,             784,            118,      6644,           0,          5
 793,        152831,          152045,            216,     11538,        1832,          5,        314028,             787,            124,      6661,           0,          6
 794,        153327,          152540,            206,     11235,        1842,          6,        314821,             789,            111,      6661,           0,          5
 795,        153695,          152907,            220,     10920,        1857,          7,        315615,             786,            137,      6662,           0,          6
 796,        153996,          153207,            210,     11398,        1835,          6,        316410,             789,            115,      6667,           0,          5
 797,        154470,          153680,            222,     11349,        1852,          6,        317206,             792,            124,      6672,           0,          5
 798,        155022,          154231,            221,     11234,        1850,          6,        318003,             790,            134,      6725,           0,          8
 799,        155143,          154351,            244,     11246,        1844,          7,        318801,             794,            182,      6716,           0,          8
 800,        155535,          154742,            252,     11341,        1886,          5,        319600,             790,            144,      6728,           0,          6
 801,        156136,          155342,            236,     12101,        1814,          6,        320400,             796,            132,      6732,           0,          6
 802,        156579,          155784,            204,     11186,        1862,          6,        321201,             791,            121,      6724,           0,          4
 803,        156698,          155902,            200,     12021,        1806,          7,        322003,             795,            135,      6746,           0,          6
 804,        157320,          156523,            211,     13266,        1781,          5,        322806,             794,            125,      6740,           0,          5
 805,        157766,          156968,            221,     10984,        1863,          6,        323610,             797,            123,      6745,           0,          6
 806,        158354,          157555,            213,     11159,        1866,          4,        324415,             798,            119,      6778,           0,          6
 807,        158449,          157649,            204,     11387,        1865,          5,        325221,             800,            127,      6784,           0,          6
 808,        158810,          158009,            196,     11414,        1874,          4,        326028,             804,            120,      6783,           0,          5
 809,        159089,          158287,            201,     11745,        1864,          8,        326836,             802,            124,      6808,           0,          5
 810,        159314,          158511,            195,     12321,        1824,          5,        327645,             806,            131,      6828,           0,          5
 811,        159413,          158609,            201,     11356,        1891,          6,        328455,             805,            119,      6853,           0,          6
 812,        159826,          159021,            202,     10786,        1917,          5,        329266,             806,            123,      6840,           0,          4
 813,        160638,          159833,            218,     14043,        1818,         12,        330078,             807,            194,      6848,           0,         10
 814,        160881,          160075,            271,     11452,        1864,          5,        330891,             805,            128,      6840,           0,          7
 815,        161504,          160697,            196,     12221,        1863,          7,        331705,             809,            134,      6868,           0,          4
 816,        161917,          161109,            216,     11473,        1857,          6,        332520,             809,            119,      6869,           0,          5
 817,        162712,          161903,            219,     12628,        1838,          6,        333336,             811,            128,      6875,           0,          6
 818,        163281,          162471,            210,     11750,        1879,         10,        334153,             812,            126,      6895,           0,          8
 819,        163815,          163004,            207,     11359,        1920,          5,        334971,             811,            117,      6905,           0,          8
 820,        164619,          163807,            226,     13077,        1906,          6,        335790,             814,            121,      6901,           0,          6
 821,        164794,          163981,            205,     11805,        1855,          9,        336610,             814,            135,      6915,           0,          5
 822,        165287,          164473,            272,     11461,        1898,          6,        337431,             816,            141,      6958,           0,          7
 823,        165660,          164845,            218,     11490,        1925,          7,        338253,             814,            134,      6958,           0,          5
 824,        165887,          165071,            208,     11579,        1888,          7,        339076,             817,            122,      6968,           0,          6
 825,        166452,          165635,            246,     11591,        1917,          5,        339900,             818,            120,      6977,           0,          6
 826,        166845,          166027,            219,     11268,        1951,          5,        340725,             819,            137,      7000,           0,         11
 827,        167199,          166380,            339,     11408,        1921,         13,        341551,             818,            124,      6979,           0,          5
 828,        167618,          166798,            224,     11506,        1937,          5,        342378,             818,            118,      6994,           0,          4
 829,        168388,          167567,            202,     12400,        1905,          6,        343206,             825,            130,      7005,           0,          6
 830,        168523,          167701,            238,     12244,        1906,          6,        344035,             823,            122,      6980,           0,          5
 831,        168741,          167918,            221,     11705,        1916,          6,        344865,             821,            119,      7011,           0,          6
 832,        168948,          168124,            225,     11401,        1940,          4,        345696,             826,            126,      7017,           0,          6
 833,        169199,          168374,            214,     12417,        1898,          6,        346528,             826,            135,      7029,           0,          4
 834,        169776,          168950,            220,     11667,        1927,          4,        347361,             823,            126,      7059,           0,          5
 835,        170525,          169698,            223,     12773,        1925,          5,        348195,             829,            127,      7048,           0,          6
 836,        171248,          170420,            234,     12117,        1945,          6,        349030,             830,            131,      7067,           0,          5
 837,        171285,          170456,            227,     12084,        1955,          6,        349866,             832,            127,      7086,           0,          8
 838,        171684,          170854,            218,     11538,        1973,          5,        350703,             830,            130,      7104,           0,          6
 839,        172305,          171474,            226,     11639,        1941,          6,        351541,             833,            132,      7102,           0,          7
 840,        172423,          171591,            287,     12008,        1979,          8,        352380,             835,            200,      7108,           0,         10
 841,        173152,          172319,            232,     12496,        1924,          5,        353220,             831,            126,      7123,           0,          5
 842,        173703,          172869,            221,     11664,        1979,          7,        354061,             833,            131,      7139,           0,          5
 843,        174085,          173250,            219,     12154,        2011,          4,        354903,             836,            121,      7146,           0,          6
 844,        174114,          173278,            241,     12222,        1964,          5,        355746,             835,            139,      7160,           0,          9
 845,        174157,          173320,            233,     12623,        1937,          4,        356590,             836,            142,      7157,           0,          7
 846,        174880,          174042,            219,     11585,        1942,          6,        357435,             841,            143,      7155,           0,          8
 847,        174932,          174093,            240,     12122,        1969,          5,        358281,             841,            129,      7173,           0,          5
 848,        175263,          174423,            233,     11825,        1950,          4,        359128,             839,            138,      7175,           0,          5
 849,        175672,          174831,            230,     11966,        1983,          6,        359976,             840,            124,      7191,           0,          6
 850,        176426,          175584,            222,     12406,        1991,          6,        360825,             842,            142,      7214,           0,          6
 851,        176513,          175670,            220,     12376,        1962,          6,        361675,             845,            136,      7214,           0,          4
 852,        176555,          175711,            244,     12485,        1961,          4,        362526,             847,            125,      7233,           0,          6
 853,        176938,          176093,            302,     11748,        1980,          7,        363378,             846,            199,      7242,           0,          8
 854,        177341,          176495,            252,     12276,        2018,          7,        364231,             848,            130,      7247,           0,          4
 855,        177841,          176994,            225,     11796,        1997,          5,        365085,             852,            131,      7280,           0,          6
 856,        178639,          177791,            219,     12537,        2010,          8,        365940,             849,            126,      7290,           0,          8
 857,        178901,          178052,            223,     13180,        2000,          7,        366796,             849,            139,      7313,           0,          5
 858,        178970,          178120,            226,     12780,        1983,          5,        367653,             848,            133,      7287,           0,          5
 859,        179495,          178644,            221,     11884,        2038,          7,        368511,             847,            142,      7302,           0,          6
 860,        180093,          179241,            233,     12270,        2030,          5,        369370,             857,            140,      7314,           0,          6
 861,        180702,          179849,            251,     12062,        2000,          9,        370230,             852,            154,      7294,           0,          6
 862,        180934,          180080,            265,     12108,        2025,          8,        371091,             854,            160,      7330,           0,          7
 863,        181273,          180418,            285,     12006,        2021,          9,        371953,             856,            355,      7359,           0,         23
 864,        181413,          180557,            363,     12770,        2010,         18,        372816,             856,            294,      7389,           0,         13
 865,        181683,          180826,            350,     12479,        2034,          8,        373680,             856,            150,      7395,           0,          6
 866,        182401,          181543,            249,     12722,        1987,          9,        374545,             862,            233,      7377,           0,          8
 867,        182855,          181996,            256,     11989,        2050,          5,        375411,             865,            199,      7384,           0,          9
 868,        183020,          182160,            377,     12676,        2004,          8,        376278,             861,            226,      7396,           0,         10
 869,        183102,          182241,            271,     12652,        2003,          7,        377146,             864,            155,      7392,           0,          7
 870,        183590,          182728,            240,     12046,        2092,          5,        378015,             862,            229,      7409,           0,         18
 871,        184059,          183196,            466,     11923,        2057,          9,        378885,             862,            166,      7419,           0,          6
 872,        184494,          183630,            299,     12488,        2051,          9,        379756,             864,            320,      7434,           0,         16
 873,        184904,          184039,            535,     14111,        2007,          9,        380628,             869,            242,      7441,           0,         13
 874,        185769,          184903,            323,     13337,        1989,          6,        381501,             864,            142,      7448,           0,          6
 875,        186335,          185468,            245,     12269,        2044,          6,        382375,             867,            140,      7449,           0,          5
 876,        186596,          185728,            261,     12408,        2042,         11,        383250,             872,            278,      7458,           0,          6
 877,        187370,          186501,            311,     13105,        1991,          6,        384126,             867,            153,      7453,           0,          9
 878,        187806,          186936,            261,     12744,        2031,          6,        385003,             874,            158,      7483,           0,          9
 879,        188424,          187553,            418,     12370,        2093,          5,        385881,             875,            141,      7506,           0,          5
 880,        188857,          187985,            293,     12875,        2069,          9,        386760,             870,            173,      7513,           0,          6
 881,        189269,          188396,            255,     12632,        2054,          6,        387640,             873,            209,      7529,           0,          7
 882,        190122,          189248,            261,     12775,        2066,          7,        388521,             874,            274,      7526,           0,         15
 883,        190919,          190044,            607,     12942,        2048,          9,        389403,             877,            300,      7520,           0,         11
 884,        191059,          190183,            285,     12876,        2055,          7,        390286,             872,            188,      7522,           0,         15
 885,        191692,          190815,            295,     12709,        2093,          8,        391170,             881,            145,      7548,           0,         10
 886,        191875,          190997,            321,     13586,        2078,          5,        392055,             879,            140,      7571,           0,          6
 887,        192235,          191356,            436,     13295,        2055,          9,        392941,             882,            160,      7551,           0,          6
 888,        192531,          191651,            244,     12453,        2081,          8,        393828,             881,            137,      7578,           0,          7
 889,        192951,          192070,            527,     12750,        2058,         12,        394716,             880,            208,      7572,           0,          6
 890,        193398,          192516,            282,     12752,        2095,         10,        395605,             881,            168,      7598,           0,          6
 891,        193500,          192617,            251,     12584,        2093,          5,        396495,             880,            189,      7609,           0,          6
 892,        193552,          192668,            426,     13999,        2031,          9,        397386,             884,            191,      7614,           0,          9
 893,        193585,          192700,            281,     14181,        2077,          7,        398278,             882,            153,      7624,           0,          5
 894,        193678,          192792,            259,     12843,        2091,          5,        399171,             886,            204,      7625,           0,          7
 895,        194541,          193654,            254,     13772,        2034,         11,        400065,             888,            156,      7658,           0,          7
 896,        195241,          194353,            257,     12623,        2098,          6,        400960,             890,            160,      7666,           0,          7
 897,        196042,          195153,            251,     12905,        2106,          6,        401856,             887,            168,      7675,           0,          8
 898,        196504,          195614,            285,     12884,        2152,          8,        402753,             893,            181,      7667,           0,          7
 899,        196543,          195652,            310,     13697,        2101,         13,        403651,             895,            337,      7673,           0,         15
 900,        197072,          196180,            300,     13244,        2114,          5,        404550,             890,            171,      7691,           0,          8
 901,        197455,          196562,            264,     12906,        2094,          6,        405450,             892,            173,      7704,           0,         10
 902,        197547,          196653,            430,     13287,        2093,          7,        406351,             895,            162,      7700,           0,          7
 903,        198291,          197396,            303,     13429,        2105,          5,        407253,             898,            184,      7698,           0,          9
 904,        199150,          198254,            278,     14105,        2061,          7,        408156,             897,            184,      7714,           0,          7
 905,        199628,          198731,            279,     12553,        2158,          5,        409060,             898,            154,      7719,           0,          6
 906,        200276,          199378,            271,     13337,        2087,          7,        409965,             898,            145,      7741,           0,          6
 907,        200436,          199537,            255,     13018,        2117,          7,        410871,             898,            165,      7759,           0,          6
 908,        200799,          199899,            298,     12451,        2177,          7,        411778,             901,            153,      7790,           0,          7
 909,        201489,          200588,            266,     13106,        2156,          8,        412686,             897,            161,      7794,           0,          6
 910,        201765,          200863,            456,     12946,        2163,         13,        413595,             904,            395,      7804,           0,          8
 911,        201992,          201089,            475,     12731,        2139,          8,        414505,             906,            310,      7823,           0,         24
 912,        202687,          201783,            480,     13730,        2119,          8,        415416,             905,            164,      7830,           0,          8
 913,        203478,          202573,            307,     13277,        2154,          8,        416328,             906,            222,      7835,           0,          7
 914,        204289,          203383,            324,     13506,        2145,          7,        417241,             909,            178,      7831,           0,          6
 915,        204806,          203899,            263,     14122,        2135,          6,        418155,             905,            170,      7846,           0,          7
 916,        205093,          204185,            560,     12896,        2147,          9,        419070,             906,            199,      7865,           0,          6
 917,        205614,          204705,            338,     13438,        2172,          7,        419986,             912,            211,      7868,           0,          7
 918,        205949,          205039,            255,     13868,        2141,          8,        420903,             909,            154,      7890,           0,          7
 919,        206404,          205493,            253,     13068,        2180,          7,        421821,             911,            161,      7892,           0,          5
 920,        206461,          205549,            418,     13658,        2112,         13,        422740,             910,            282,      7899,           0,         12
 921,        206521,          205608,            648,     13405,        2150,          8,        423660,             913,            183,      7921,           0,          9
 922,        207106,          206192,            298,     13049,        2202,          7,        424581,             917,            164,      7912,           0,          7
 923,        207530,          206615,            381,     13269,        2188,          9,        425503,             918,            227,      7948,           0,         10
 924,        208381,          207465,            474,     13668,        2196,         13,        426426,             913,            281,      7939,           0,         12
 925,        208812,          207895,            284,     12754,        2204,         16,        427350,             918,            366,      7964,           0,         15
 926,        209680,          208762,            559,     13846,        2129,          9,        428275,             918,            193,      7948,           0,         10
 927,        209718,          208799,            346,     13285,        2223,          9,        429201,             921,            240,      7974,           0,          6
 928,        209735,          208815,            282,     15543,        2146,         11,        430128,             921,            654,      7983,           0,         14
 929,        210153,          209232,            481,     13378,        2194,          7,        431056,             921,            168,      7989,           0,          7
 930,        210454,          209532,            304,     12499,        2240,          5,        431985,             917,            158,      8011,           0,          7
 931,        211064,          210141,            285,     14743,        2211,          6,        432915,             927,            162,      8013,           0,          5
 932,        211100,          210176,            264,     13506,        2161,          7,        433846,             928,            167,      8020,           0,          7
 933,        211626,          210701,            265,     13654,        2217,          7,        434778,             929,            200,      8028,           0,         14
 934,        212286,          211360,            286,     13748,        2208,          8,        435711,             925,            188,      8051,           0,          8
 935,        213137,          212210,            287,     13657,        2198,         10,        436645,             926,            379,      8047,           0,         10
 936,        213772,          212844,            481,     13485,        2251,          7,        437580,             931,            223,      8057,           0,         11
 937,        214628,          213699,            464,     14526,        2176,         10,        438516,             929,            270,      8060,           0,         13
 938,        215454,          214524,            296,     14156,        2185,          6,        439453,             930,            177,      8086,           0,          7
 939,        215487,          214556,            284,     14736,        2175,          7,        440391,             930,            259,      8102,           0,        103
 940,        215697,          214765,            608,     13736,        2199,         10,        441330,             930,            173,      8121,           0,          6
 941,        215842,          214909,            308,     14786,        2192,          8,        442270,             931,            180,      8129,           0,          7
 942,        216213,          215279,            457,     13994,        2214,         13,        443211,             932,            199,      8130,           0,          7
 943,        217155,          216220,            369,     14507,        2221,         14,        444153,             940,            281,      8136,           0,          8
 944,        217404,          216468,            307,     13617,        2223,          7,        445096,             937,            160,      8140,           0,          7
 945,        218246,          217309,            280,     15385,        2160,          6,        446040,             934,            161,      8154,           0,          8
 946,        218577,          217639,            282,     13558,        2236,          7,        446985,             939,            168,      8154,           0,          7
 947,        218880,          217941,            303,     12915,        2244,          6,        447931,             940,            162,      8171,           0,          6
 948,        218962,          218022,            332,     14566,        2202,          7,        448878,             941,            162,      8185,           0,          7
 949,        219326,          218385,            270,     13906,        2227,          6,        449826,             940,            156,      8212,           0,          7
 950,        219796,          218854,            279,     13752,        2282,          7,        450775,             943,            176,      8192,           0,          5
 951,        220048,          219105,            266,     13570,        2260,          6,        451725,             941,            163,      8219,           0,          9
 952,        220586,          219642,            268,     13357,        2302,         12,        452676,             943,            160,      8232,           0,          6
 953,        221179,          220234,            297,     13846,        2253,          7,        453628,             948,            229,      8230,           0,          7
 954,        221566,          220620,            378,     14706,        2276,          6,        454581,             950,            170,      8243,           0,          5
 955,        222094,          221147,            281,     13992,        2286,          7,        455535,             946,            160,      8263,           0,          7
 956,        222631,          221683,            281,     13697,        2259,          7,        456490,             951,            164,      8281,           0,          6
 957,        222975,          222026,            273,     14227,        2253,          6,        457446,             952,            157,      8295,           0,          6
 958,        223667,          222717,            278,     14528,        2248,          6,        458403,             952,            174,      8303,           0,          8
 959,        224301,          223350,            282,     13867,        2299,         10,        459361,             949,            175,      8302,           0,         10
 960,        224304,          223352,            288,     15748,        2227,          6,        460320,             951,            169,      8317,           0,          6
 961,        224746,          223793,            277,     13748,        2331,          6,        461280,             954,            158,      8327,           0,          5
 962,        224886,          223932,            279,     14457,        2284,          5,        462241,             957,            165,      8340,           0,          7
 963,        225145,          224190,            281,     14286,        2299,          6,        463203,             956,            163,      8338,           0,          7
 964,        225871,          224915,            398,     13819,        2276,         27,        464166,             957,            220,      8357,           0,          6
 965,        226024,          225067,            276,     14688,        2262,          7,        465130,             958,            181,      8351,           0,          6
 966,        226332,          225374,            293,     13972,        2276,          7,        466095,             955,            171,      8366,           0,          7
 967,        226459,          225500,            279,     16983,        2214,          6,        467061,             960,            163,      8362,           0,          7
 968,        226856,          225896,            295,     13521,        2295,          6,        468028,             956,            160,      8373,           0,          6
 969,        227284,          226323,            278,     13740,        2341,          5,        468996,             958,            164,      8394,           0,          6
 970,        227915,          226953,            291,     14014,        2303,          6,        469965,             964,            165,      8393,           0,          6
 971,        228606,          227643,            283,     14082,        2291,          6,        470935,             955,            172,      8403,           0,          6
 972,        229117,          228153,            283,     14342,        2281,          6,        471906,             964,            172,      8408,           0,          6
 973,        230079,          229114,            301,     15988,        2305,         10,        472878,             961,            175,      8428,           0,          6
 974,        230980,          230014,            329,     13678,        2339,         10,        473851,             964,            267,      8422,           0,          8
 975,        231744,          230777,            311,     14505,        2281,          7,        474825,             967,            166,      8452,           0,          7
 976,        232215,          231247,            287,     13717,        2359,          6,        475800,             970,            172,      8468,           0,          6
 977,        232351,          231382,            288,     14965,        2302,          7,        476776,             970,            174,      8485,           0,          7
 978,        233094,          232124,            295,     15124,        2329,          6,        477753,             970,            169,      8464,           0,          6
 979,        233798,          232827,            303,     14334,        2356,          8,        478731,             975,            175,      8496,           0,          7
 980,        234111,          233139,            286,     14511,        2320,          7,        479710,             971,            177,      8496,           0,          6
 981,        234448,          233475,            298,     14279,        2347,          8,        480690,             977,            176,      8516,           0,          8
 982,        234621,          233647,            289,     14140,        2325,          7,        481671,             976,            164,      8498,           0,          7
 983,        234812,          233837,            292,     13794,        2387,          5,        482653,             976,            174,      8541,           0,          6
 984,        235709,          234733,            332,     14408,        2335,          9,        483636,             979,            290,      8552,           0,          8
 985,        235958,          234981,            303,     15225,        2311,          7,        484620,             974,            168,      8567,           0,          6
 986,        236186,          235208,            295,     14544,        2338,          9,        485605,             977,            173,      8534,           0,          9
 987,        236197,          235218,            281,     15105,        2382,          6,        486591,             975,            172,      8582,           0,          7
 988,        236324,          235344,            303,     14501,        2376,          6,        487578,             978,            175,      8586,           0,         10
 989,        236509,          235528,            307,     15106,        2350,          7,        488566,             980,            187,      8591,           0,         11
 990,        237433,          236451,            299,     14472,        2401,          8,        489555,             984,            206,      8597,           0,          6
 991,        238119,          237136,            302,     13973,        2386,          7,        490545,             983,            181,      8626,           0,          7
 992,        239097,          238113,            297,     14613,        2388,          6,        491536,             984,            184,      8633,           0,          7
 993,        240044,          239059,            364,     15215,        2355,         14,        492528,             986,            295,      8647,           0,         21
 994,        240211,          239225,            567,     14919,        2357,         14,        493521,             987,            176,      8645,           0,          7
 995,        240838,          239851,            308,     14571,        2349,          7,        494515,             984,            187,      8638,           0,          7
 996,        241202,          240214,            305,     14867,        2367,          7,        495510,             987,            185,      8642,           0,          6
 997,        241592,          240603,            294,     14438,        2382,          7,        496506,             985,            186,      8666,           0,          6
 998,        241676,          240686,            291,     15217,        2354,          6,        497503,             991,            173,      8661,           0,          7
 999,        242536,          241545,            292,     15322,        2376,          8,        498501,             990,            180,      8684,           0,          7
1000,        242884,          241892,            300,     15053,        2367,          6,        499500,             991,            173,      8691,           0,          7
